investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date,amount
INV000746,2024-08-31,101206,Sip,4579,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,UPI,VERIFIED,2024-08-31,4579
INV003711,2024-08-31,102886,Sip,15878,Telangana,Hyderabad,T30,36-45,Female,13.1,UPI,VERIFIED,2024-08-31,15878
INV002466,2024-08-31,119551,Sip,14398,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Cheque,VERIFIED,2024-08-31,14398
INV004347,2024-08-31,118632,Lumpsum,205355,West Bengal,Kolkata,T30,36-45,Male,20.5,Net Banking,VERIFIED,2024-08-31,205355
INV002165,2024-08-31,119551,Redemption,45733,Telangana,Hyderabad,T30,46-55,Male,46.2,Mandate,VERIFIED,2024-08-31,45733
INV004836,2024-08-31,100016,Lumpsum,467616,West Bengal,Kolkata,T30,26-35,Male,8.3,Cheque,VERIFIED,2024-08-31,467616
INV004261,2024-08-31,101207,Lumpsum,284659,West Bengal,Kolkata,T30,56+,Male,49.8,Cheque,VERIFIED,2024-08-31,284659
INV004621,2024-08-31,119093,Sip,8483,Punjab,Amritsar,B30,36-45,Female,16.9,Cheque,VERIFIED,2024-08-31,8483
INV002478,2024-08-31,118636,Lumpsum,141470,Telangana,Hyderabad,T30,18-25,Male,4.4,Mandate,PENDING,2024-08-31,141470
INV004481,2024-08-31,149323,Redemption,21878,Rajasthan,Jaipur,T30,46-55,Male,60.1,Net Banking,VERIFIED,2024-08-31,21878
INV002921,2024-08-31,120506,Lumpsum,222819,Punjab,Amritsar,B30,18-25,Female,5.4,Net Banking,VERIFIED,2024-08-31,222819
INV000284,2024-08-31,118634,Sip,2492,Karnataka,Mysore,B30,26-35,Male,7.0,UPI,VERIFIED,2024-08-31,2492
INV003254,2024-08-31,100025,Redemption,58260,Uttar Pradesh,Lucknow,T30,26-35,Male,9.5,UPI,VERIFIED,2024-08-31,58260
INV003613,2024-08-31,120842,Redemption,249731,Punjab,Amritsar,B30,26-35,Male,13.5,Cheque,VERIFIED,2024-08-31,249731
INV001128,2024-08-31,118633,Lumpsum,278659,West Bengal,Kolkata,T30,36-45,Female,43.2,Net Banking,VERIFIED,2024-08-31,278659
INV003443,2024-08-31,119551,Redemption,34977,Madhya Pradesh,Bhopal,B30,26-35,Male,16.6,Cheque,VERIFIED,2024-08-31,34977
INV002360,2024-08-31,120505,Redemption,394432,Maharashtra,Mumbai,T30,26-35,Male,11.6,UPI,VERIFIED,2024-08-31,394432
INV000170,2024-08-31,148568,Sip,2045,Haryana,Gurugram,T30,36-45,Female,12.4,Mandate,VERIFIED,2024-08-31,2045
INV001023,2024-08-31,119552,Lumpsum,552340,Gujarat,Ahmedabad,T30,36-45,Male,27.1,Net Banking,VERIFIED,2024-08-31,552340
INV000874,2024-08-31,101207,Sip,478,Tamil Nadu,Chennai,T30,56+,Male,19.1,Cheque,VERIFIED,2024-08-31,478
INV004130,2024-08-31,120844,Lumpsum,238332,Punjab,Amritsar,B30,36-45,Male,57.9,Net Banking,PENDING,2024-08-31,238332
INV003047,2024-08-31,101207,Sip,2669,Maharashtra,Mumbai,T30,46-55,Male,40.0,UPI,VERIFIED,2024-08-31,2669
INV004581,2024-08-31,119093,Sip,1637,Gujarat,Surat,T30,26-35,Male,14.7,Mandate,PENDING,2024-08-31,1637
INV004056,2024-09-01,120504,Sip,8762,Haryana,Gurugram,T30,26-35,Male,8.3,Net Banking,VERIFIED,2024-09-01,8762
INV004089,2024-09-01,149322,Lumpsum,40673,Haryana,Gurugram,T30,36-45,Female,15.2,UPI,VERIFIED,2024-09-01,40673
INV002349,2024-09-01,120506,Sip,8419,Punjab,Amritsar,B30,26-35,Female,9.6,Net Banking,VERIFIED,2024-09-01,8419
INV004089,2024-09-01,119120,Lumpsum,173435,Haryana,Gurugram,T30,36-45,Female,15.2,Mandate,VERIFIED,2024-09-01,173435
INV002718,2024-09-01,119093,Sip,1962,Telangana,Hyderabad,T30,36-45,Male,15.6,Net Banking,VERIFIED,2024-09-01,1962
INV001255,2024-09-01,120505,Lumpsum,189935,Punjab,Amritsar,B30,26-35,Male,14.3,Mandate,VERIFIED,2024-09-01,189935
INV004078,2024-09-01,119551,Lumpsum,430457,Delhi,Noida,T30,18-25,Male,3.8,Mandate,VERIFIED,2024-09-01,430457
INV004829,2024-09-01,100025,Sip,49918,Madhya Pradesh,Indore,T30,26-35,Male,21.8,Net Banking,VERIFIED,2024-09-01,49918
INV002868,2024-09-01,120842,Lumpsum,60628,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,VERIFIED,2024-09-01,60628
INV001223,2024-09-01,102886,Redemption,360721,Punjab,Amritsar,B30,56+,Male,46.0,Net Banking,VERIFIED,2024-09-01,360721
INV001210,2024-09-01,100025,Sip,4521,Uttar Pradesh,Agra,B30,36-45,Male,25.5,Cheque,VERIFIED,2024-09-01,4521
INV002953,2024-09-01,125497,Sip,2097,Tamil Nadu,Coimbatore,B30,46-55,Male,62.4,UPI,VERIFIED,2024-09-01,2097
INV002265,2024-09-01,119599,Sip,849,Rajasthan,Jaipur,T30,18-25,Female,3.8,Cheque,PENDING,2024-09-01,849
INV002559,2024-09-01,118634,Redemption,40442,Haryana,Faridabad,B30,18-25,Female,3.4,Cheque,VERIFIED,2024-09-01,40442
INV000948,2024-09-01,119599,Sip,13762,Tamil Nadu,Chennai,T30,46-55,Male,94.7,Mandate,VERIFIED,2024-09-01,13762
INV001050,2024-09-01,120506,Sip,485,Telangana,Hyderabad,T30,36-45,Female,38.9,UPI,VERIFIED,2024-09-01,485
INV001782,2024-09-01,148569,Lumpsum,212573,Uttar Pradesh,Agra,B30,36-45,Female,47.5,Mandate,VERIFIED,2024-09-01,212573
INV002531,2024-09-01,119552,Sip,2920,Rajasthan,Udaipur,B30,36-45,Female,50.4,Cheque,VERIFIED,2024-09-01,2920
INV002639,2024-09-01,118633,Redemption,57573,Gujarat,Ahmedabad,T30,36-45,Male,20.7,UPI,VERIFIED,2024-09-01,57573
INV000638,2024-09-01,102885,Redemption,153292,Rajasthan,Udaipur,B30,26-35,Male,12.7,UPI,VERIFIED,2024-09-01,153292
INV000802,2024-09-01,118632,Sip,26484,Gujarat,Ahmedabad,T30,36-45,Male,34.4,Mandate,PENDING,2024-09-01,26484
INV002621,2024-09-01,120507,Lumpsum,429670,Uttar Pradesh,Agra,B30,26-35,Female,22.6,UPI,VERIFIED,2024-09-01,429670
INV003044,2024-09-01,148569,Sip,2779,West Bengal,Kolkata,T30,18-25,Female,3.2,Mandate,VERIFIED,2024-09-01,2779
INV003042,2024-09-01,149324,Sip,14442,Tamil Nadu,Coimbatore,B30,46-55,Male,23.5,Mandate,VERIFIED,2024-09-01,14442
INV004314,2024-09-01,120506,Redemption,436502,Haryana,Gurugram,T30,26-35,Male,19.2,Cheque,VERIFIED,2024-09-01,436502
INV003041,2024-09-01,102886,Lumpsum,285273,Madhya Pradesh,Bhopal,B30,36-45,Male,32.0,UPI,VERIFIED,2024-09-01,285273
INV000045,2024-09-01,119120,Sip,8189,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,UPI,VERIFIED,2024-09-01,8189
INV000481,2024-09-01,120844,Redemption,192611,Madhya Pradesh,Bhopal,B30,26-35,Female,13.4,UPI,VERIFIED,2024-09-01,192611
INV003036,2024-09-01,119093,Sip,5534,Telangana,Hyderabad,T30,26-35,Male,18.2,Net Banking,PENDING,2024-09-01,5534
INV004555,2024-09-01,120505,Sip,17814,Uttar Pradesh,Lucknow,T30,36-45,Female,24.4,UPI,PENDING,2024-09-01,17814
INV003964,2024-09-01,119093,Sip,2471,Punjab,Chandigarh,T30,26-35,Male,16.7,Net Banking,VERIFIED,2024-09-01,2471
INV000765,2024-09-01,119551,Lumpsum,83067,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,VERIFIED,2024-09-01,83067
INV000490,2024-09-01,119095,Sip,24512,Delhi,New Delhi,T30,26-35,Male,10.0,Cheque,PENDING,2024-09-01,24512
INV003640,2024-09-01,100025,Sip,2957,Gujarat,Ahmedabad,T30,26-35,Male,14.0,Mandate,VERIFIED,2024-09-01,2957
INV001060,2024-09-01,148568,Redemption,393701,Telangana,Hyderabad,T30,36-45,Male,29.0,Net Banking,VERIFIED,2024-09-01,393701
INV004289,2024-09-01,119598,Sip,2878,Karnataka,Bangalore,T30,26-35,Male,14.8,UPI,VERIFIED,2024-09-01,2878
INV003765,2024-09-01,120505,Sip,402,Uttar Pradesh,Kanpur,B30,26-35,Male,11.1,UPI,VERIFIED,2024-09-01,402
INV002629,2024-09-01,149324,Sip,16439,Karnataka,Mysore,B30,36-45,Male,32.9,Mandate,VERIFIED,2024-09-01,16439
INV003089,2024-09-01,118632,Sip,2300,Uttar Pradesh,Agra,B30,26-35,Male,14.1,UPI,VERIFIED,2024-09-01,2300
INV000118,2024-09-01,120503,Sip,22361,Telangana,Hyderabad,T30,26-35,Male,20.2,UPI,VERIFIED,2024-09-01,22361
INV004620,2024-09-01,102886,Sip,897,Maharashtra,Pune,T30,36-45,Male,58.6,Net Banking,PENDING,2024-09-01,897
INV003557,2024-09-01,149323,Sip,8365,Karnataka,Bangalore,T30,46-55,Female,81.8,Net Banking,VERIFIED,2024-09-01,8365
INV000587,2024-09-01,119095,Sip,874,Punjab,Chandigarh,T30,26-35,Male,15.5,Mandate,VERIFIED,2024-09-01,874
INV001140,2024-09-01,119092,Sip,4256,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,Cheque,VERIFIED,2024-09-01,4256
INV001853,2024-09-01,119093,Sip,28778,Delhi,Noida,T30,18-25,Male,6.1,UPI,VERIFIED,2024-09-01,28778
INV003656,2024-09-01,148569,Lumpsum,105238,Rajasthan,Udaipur,B30,36-45,Female,58.5,Mandate,VERIFIED,2024-09-01,105238
INV002279,2024-09-01,120507,Sip,8339,Delhi,Gurugram,T30,36-45,Male,25.1,Cheque,VERIFIED,2024-09-01,8339
INV003685,2024-09-01,148567,Lumpsum,373660,Gujarat,Ahmedabad,T30,26-35,Male,10.4,Cheque,VERIFIED,2024-09-01,373660
INV001322,2024-09-01,120506,Redemption,190091,Uttar Pradesh,Lucknow,T30,26-35,Female,10.5,Net Banking,VERIFIED,2024-09-01,190091
INV003914,2024-09-01,149322,Lumpsum,43709,Karnataka,Bangalore,T30,26-35,Male,8.9,UPI,VERIFIED,2024-09-01,43709
INV003913,2024-09-01,119092,Sip,8648,Telangana,Hyderabad,T30,36-45,Male,51.7,Cheque,VERIFIED,2024-09-01,8648
INV004627,2024-09-01,100016,Sip,2028,West Bengal,Kolkata,T30,36-45,Male,47.7,Cheque,VERIFIED,2024-09-01,2028
INV004377,2024-09-02,118634,Lumpsum,211419,Haryana,Faridabad,B30,18-25,Male,6.1,Net Banking,VERIFIED,2024-09-02,211419
INV002964,2024-09-02,149323,Redemption,267075,Rajasthan,Udaipur,B30,46-55,Male,84.1,Net Banking,VERIFIED,2024-09-02,267075
INV003034,2024-09-02,119092,Sip,2925,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Mandate,VERIFIED,2024-09-02,2925
INV002774,2024-09-02,120505,Sip,3294,Haryana,Gurugram,T30,36-45,Male,58.4,UPI,VERIFIED,2024-09-02,3294
INV002583,2024-09-02,118635,Sip,11154,Gujarat,Ahmedabad,T30,46-55,Male,48.5,Net Banking,VERIFIED,2024-09-02,11154
INV004840,2024-09-02,119095,Sip,4300,Maharashtra,Pune,T30,18-25,Male,6.5,Cheque,VERIFIED,2024-09-02,4300
INV004829,2024-09-02,119551,Sip,6992,Madhya Pradesh,Indore,T30,26-35,Male,21.8,Cheque,VERIFIED,2024-09-02,6992
INV002584,2024-09-02,118632,Lumpsum,204334,Tamil Nadu,Chennai,T30,36-45,Female,40.0,Mandate,VERIFIED,2024-09-02,204334
INV002606,2024-09-02,120844,Sip,2345,Telangana,Hyderabad,T30,26-35,Female,8.1,Cheque,VERIFIED,2024-09-02,2345
INV003600,2024-09-02,101206,Lumpsum,10637,West Bengal,Kolkata,T30,56+,Female,19.3,UPI,VERIFIED,2024-09-02,10637
INV003137,2024-09-02,125497,Sip,2391,Tamil Nadu,Coimbatore,B30,36-45,Male,15.9,Net Banking,VERIFIED,2024-09-02,2391
INV002159,2024-09-02,118635,Sip,21392,Haryana,Gurugram,T30,26-35,Male,7.0,UPI,PENDING,2024-09-02,21392
INV000165,2024-09-02,120841,Lumpsum,280939,Punjab,Chandigarh,T30,36-45,Female,18.8,UPI,VERIFIED,2024-09-02,280939
INV002052,2024-09-02,120506,Redemption,385249,Uttar Pradesh,Lucknow,T30,36-45,Male,50.8,Mandate,VERIFIED,2024-09-02,385249
INV002575,2024-09-02,119094,Redemption,190842,West Bengal,Kolkata,T30,18-25,Male,7.9,UPI,VERIFIED,2024-09-02,190842
INV004854,2024-09-02,119120,Sip,439,Rajasthan,Udaipur,B30,18-25,Female,3.5,UPI,VERIFIED,2024-09-02,439
INV004077,2024-09-02,120503,Redemption,193611,Delhi,New Delhi,T30,18-25,Female,3.5,UPI,VERIFIED,2024-09-02,193611
INV004917,2024-09-02,120506,Sip,41677,Uttar Pradesh,Kanpur,B30,26-35,Male,18.3,Mandate,VERIFIED,2024-09-02,41677
INV002105,2024-09-02,118633,Redemption,288896,Haryana,Gurugram,T30,18-25,Female,3.7,UPI,PENDING,2024-09-02,288896
INV003894,2024-09-02,119092,Sip,538,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,VERIFIED,2024-09-02,538
INV001518,2024-09-02,119094,Sip,48656,Karnataka,Mysore,B30,18-25,Male,3.9,UPI,VERIFIED,2024-09-02,48656
INV003139,2024-09-02,120842,Sip,7511,Karnataka,Mysore,B30,36-45,Male,39.4,Net Banking,VERIFIED,2024-09-02,7511
INV002879,2024-09-02,118633,Sip,10773,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Mandate,VERIFIED,2024-09-02,10773
INV003058,2024-09-02,101207,Lumpsum,411170,Karnataka,Mysore,B30,36-45,Male,46.2,Cheque,VERIFIED,2024-09-02,411170
INV001013,2024-09-02,120843,Redemption,226078,Telangana,Hyderabad,T30,36-45,Male,40.6,Net Banking,VERIFIED,2024-09-02,226078
INV001183,2024-09-02,102886,Sip,2532,West Bengal,Kolkata,T30,46-55,Male,79.9,Cheque,VERIFIED,2024-09-02,2532
INV002130,2024-09-02,120842,Lumpsum,361193,Maharashtra,Pune,T30,46-55,Male,22.5,Mandate,VERIFIED,2024-09-02,361193
INV000136,2024-09-02,118633,Sip,820,Gujarat,Surat,T30,18-25,Male,3.7,Net Banking,VERIFIED,2024-09-02,820
INV002466,2024-09-02,119552,Lumpsum,329997,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Cheque,VERIFIED,2024-09-02,329997
INV002554,2024-09-02,119094,Sip,17358,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,UPI,VERIFIED,2024-09-02,17358
INV003260,2024-09-02,125498,Sip,9993,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Net Banking,VERIFIED,2024-09-02,9993
INV003477,2024-09-02,119092,Sip,10125,Delhi,Gurugram,T30,36-45,Female,23.1,Mandate,VERIFIED,2024-09-02,10125
INV004738,2024-09-02,125498,Sip,440,Uttar Pradesh,Kanpur,B30,56+,Female,52.6,Mandate,VERIFIED,2024-09-02,440
INV001706,2024-09-02,118636,Lumpsum,114469,West Bengal,Kolkata,T30,26-35,Male,14.2,Mandate,VERIFIED,2024-09-02,114469
INV001727,2024-09-02,149323,Sip,7800,Gujarat,Surat,T30,46-55,Female,74.1,Net Banking,VERIFIED,2024-09-02,7800
INV000895,2024-09-02,149322,Lumpsum,347441,Rajasthan,Udaipur,B30,26-35,Male,19.5,Mandate,VERIFIED,2024-09-02,347441
INV004458,2024-09-02,149322,Redemption,42170,Gujarat,Ahmedabad,T30,26-35,Female,12.3,Cheque,VERIFIED,2024-09-02,42170
INV001894,2024-09-02,120503,Redemption,150622,Delhi,New Delhi,T30,26-35,Male,21.1,UPI,VERIFIED,2024-09-02,150622
INV002688,2024-09-02,102886,Sip,1626,Uttar Pradesh,Lucknow,T30,26-35,Male,23.5,Mandate,VERIFIED,2024-09-02,1626
INV001688,2024-09-02,120842,Redemption,113076,Gujarat,Ahmedabad,T30,26-35,Male,7.7,Cheque,VERIFIED,2024-09-02,113076
INV002454,2024-09-02,100016,Sip,13199,Uttar Pradesh,Agra,B30,36-45,Male,37.5,Mandate,VERIFIED,2024-09-02,13199
INV003407,2024-09-02,118632,Sip,4276,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,VERIFIED,2024-09-02,4276
INV000594,2024-09-02,120842,Sip,1095,Telangana,Hyderabad,T30,18-25,Male,6.6,UPI,VERIFIED,2024-09-02,1095
INV001772,2024-09-02,100033,Sip,2714,Telangana,Hyderabad,T30,36-45,Male,31.2,UPI,VERIFIED,2024-09-02,2714
INV003317,2024-09-02,120504,Sip,2890,Delhi,New Delhi,T30,18-25,Male,6.6,Net Banking,VERIFIED,2024-09-02,2890
INV003321,2024-09-02,102886,Sip,7609,Karnataka,Bangalore,T30,46-55,Male,22.5,Net Banking,VERIFIED,2024-09-02,7609
INV003325,2024-09-02,102887,Sip,10850,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,VERIFIED,2024-09-02,10850
INV001797,2024-09-02,102885,Sip,5052,Punjab,Amritsar,B30,26-35,Female,6.8,UPI,VERIFIED,2024-09-02,5052
INV000719,2024-09-02,118633,Lumpsum,371698,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Net Banking,VERIFIED,2024-09-02,371698
INV003185,2024-09-02,119599,Sip,1102,Rajasthan,Udaipur,B30,26-35,Female,23.1,Net Banking,VERIFIED,2024-09-02,1102
INV003288,2024-09-02,120503,Sip,3161,Punjab,Chandigarh,T30,56+,Male,57.9,Cheque,VERIFIED,2024-09-02,3161
INV001920,2024-09-02,119094,Sip,7188,Madhya Pradesh,Indore,T30,36-45,Female,24.5,Net Banking,VERIFIED,2024-09-02,7188
INV004266,2024-09-02,120505,Sip,405,Delhi,New Delhi,T30,36-45,Male,35.9,Net Banking,VERIFIED,2024-09-02,405
INV004434,2024-09-02,100016,Sip,6983,Gujarat,Surat,T30,46-55,Male,17.7,Cheque,PENDING,2024-09-02,6983
INV000514,2024-09-02,118633,Redemption,373640,West Bengal,Kolkata,T30,36-45,Male,43.2,Cheque,VERIFIED,2024-09-02,373640
INV001993,2024-09-02,101206,Lumpsum,187705,Uttar Pradesh,Agra,B30,36-45,Female,44.2,Mandate,PENDING,2024-09-02,187705
INV004314,2024-09-02,100033,Sip,958,Haryana,Gurugram,T30,26-35,Male,19.2,UPI,VERIFIED,2024-09-02,958
INV001676,2024-09-02,118632,Lumpsum,42744,Haryana,Faridabad,B30,56+,Female,30.9,Cheque,VERIFIED,2024-09-02,42744
INV000758,2024-09-02,119095,Sip,1810,Delhi,New Delhi,T30,56+,Male,61.5,UPI,VERIFIED,2024-09-02,1810
INV001955,2024-09-02,118635,Redemption,301943,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,Cheque,VERIFIED,2024-09-02,301943
INV002705,2024-09-02,118632,Sip,1019,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,Net Banking,VERIFIED,2024-09-02,1019
INV004768,2024-09-02,120504,Sip,2134,Delhi,Noida,T30,46-55,Female,98.4,Cheque,VERIFIED,2024-09-02,2134
INV001379,2024-09-02,120503,Sip,473,Punjab,Amritsar,B30,56+,Female,74.3,Mandate,VERIFIED,2024-09-02,473
INV003958,2024-09-03,120507,Sip,10761,Haryana,Faridabad,B30,18-25,Male,6.6,Mandate,VERIFIED,2024-09-03,10761
INV003748,2024-09-03,120843,Sip,3365,Madhya Pradesh,Indore,T30,46-55,Male,66.4,UPI,VERIFIED,2024-09-03,3365
INV001773,2024-09-03,100016,Sip,1119,Punjab,Chandigarh,T30,26-35,Male,21.4,Cheque,VERIFIED,2024-09-03,1119
INV002530,2024-09-03,102887,Sip,5775,Telangana,Hyderabad,T30,36-45,Male,53.9,UPI,PENDING,2024-09-03,5775
INV002694,2024-09-03,119095,Sip,6396,West Bengal,Kolkata,T30,26-35,Male,12.9,Mandate,VERIFIED,2024-09-03,6396
INV003641,2024-09-03,118633,Lumpsum,29589,Telangana,Hyderabad,T30,26-35,Female,13.1,Cheque,VERIFIED,2024-09-03,29589
INV004994,2024-09-03,101206,Sip,8642,Delhi,New Delhi,T30,36-45,Male,31.9,Mandate,VERIFIED,2024-09-03,8642
INV002392,2024-09-03,100016,Sip,2391,Madhya Pradesh,Indore,T30,56+,Female,68.4,UPI,VERIFIED,2024-09-03,2391
INV002125,2024-09-03,119551,Sip,3502,Haryana,Faridabad,B30,26-35,Female,7.9,Net Banking,VERIFIED,2024-09-03,3502
INV000680,2024-09-03,120844,Sip,525,Tamil Nadu,Chennai,T30,18-25,Female,4.1,UPI,VERIFIED,2024-09-03,525
INV002704,2024-09-03,120844,Redemption,474621,Delhi,Noida,T30,36-45,Female,47.8,Cheque,VERIFIED,2024-09-03,474621
INV001623,2024-09-03,149322,Lumpsum,167533,Gujarat,Surat,T30,26-35,Female,17.3,Net Banking,VERIFIED,2024-09-03,167533
INV004994,2024-09-03,120841,Sip,2791,Delhi,New Delhi,T30,36-45,Male,31.9,Mandate,VERIFIED,2024-09-03,2791
INV001798,2024-09-03,148567,Sip,10753,Tamil Nadu,Chennai,T30,36-45,Female,21.3,Mandate,PENDING,2024-09-03,10753
INV002211,2024-09-03,100016,Lumpsum,245517,Gujarat,Surat,T30,26-35,Male,11.3,UPI,PENDING,2024-09-03,245517
INV002399,2024-09-03,101206,Sip,2695,Gujarat,Ahmedabad,T30,46-55,Female,34.7,Cheque,VERIFIED,2024-09-03,2695
INV003995,2024-09-03,101207,Redemption,448180,Uttar Pradesh,Agra,B30,36-45,Female,33.8,UPI,PENDING,2024-09-03,448180
INV001023,2024-09-03,100033,Lumpsum,5577,Gujarat,Ahmedabad,T30,36-45,Male,27.1,Net Banking,VERIFIED,2024-09-03,5577
INV004608,2024-09-03,101208,Sip,9046,Karnataka,Bangalore,T30,26-35,Female,23.3,Net Banking,PENDING,2024-09-03,9046
INV002509,2024-09-03,120503,Sip,2074,Maharashtra,Mumbai,T30,36-45,Female,19.9,Cheque,VERIFIED,2024-09-03,2074
INV001488,2024-09-03,101206,Lumpsum,237778,Punjab,Chandigarh,T30,18-25,Female,5.2,Cheque,VERIFIED,2024-09-03,237778
INV003468,2024-09-03,119598,Sip,423,Madhya Pradesh,Indore,T30,36-45,Female,43.1,Net Banking,VERIFIED,2024-09-03,423
INV001735,2024-09-03,118636,Sip,29736,Maharashtra,Pune,T30,56+,Male,41.9,Cheque,VERIFIED,2024-09-03,29736
INV000452,2024-09-03,119120,Sip,5493,Tamil Nadu,Coimbatore,B30,26-35,Male,18.1,Mandate,VERIFIED,2024-09-03,5493
INV002402,2024-09-03,119552,Lumpsum,105250,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,Mandate,VERIFIED,2024-09-03,105250
INV000512,2024-09-03,119598,Lumpsum,146566,Punjab,Amritsar,B30,46-55,Male,82.6,Mandate,VERIFIED,2024-09-03,146566
INV004992,2024-09-03,120505,Lumpsum,465547,Rajasthan,Udaipur,B30,26-35,Male,11.1,Net Banking,VERIFIED,2024-09-03,465547
INV003419,2024-09-03,149322,Sip,9838,Maharashtra,Pune,T30,18-25,Male,5.3,UPI,VERIFIED,2024-09-03,9838
INV004287,2024-09-03,119552,Sip,814,Gujarat,Surat,T30,26-35,Female,18.1,Net Banking,VERIFIED,2024-09-03,814
INV001028,2024-09-03,100016,Sip,10121,Rajasthan,Jaipur,T30,46-55,Female,67.4,Mandate,PENDING,2024-09-03,10121
INV003632,2024-09-03,119552,Sip,3157,Punjab,Chandigarh,T30,36-45,Female,43.2,UPI,VERIFIED,2024-09-03,3157
INV004932,2024-09-03,100033,Sip,16353,Tamil Nadu,Chennai,T30,26-35,Female,21.1,Mandate,PENDING,2024-09-03,16353
INV003055,2024-09-03,149324,Sip,4795,Madhya Pradesh,Indore,T30,26-35,Female,18.0,UPI,VERIFIED,2024-09-03,4795
INV003057,2024-09-03,120503,Sip,1014,Punjab,Chandigarh,T30,18-25,Male,6.4,Cheque,VERIFIED,2024-09-03,1014
INV001680,2024-09-03,120844,Sip,3140,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Mandate,VERIFIED,2024-09-03,3140
INV000678,2024-09-03,118634,Sip,2780,Gujarat,Surat,T30,26-35,Male,19.1,Mandate,VERIFIED,2024-09-03,2780
INV001206,2024-09-03,125498,Lumpsum,27115,Delhi,Noida,T30,26-35,Male,11.7,Mandate,PENDING,2024-09-03,27115
INV002445,2024-09-03,119599,Lumpsum,225418,Punjab,Chandigarh,T30,26-35,Male,9.5,Mandate,VERIFIED,2024-09-03,225418
INV003124,2024-09-03,148567,Sip,459,West Bengal,Kolkata,T30,36-45,Male,28.8,Cheque,VERIFIED,2024-09-03,459
INV001586,2024-09-03,149322,Sip,1772,Tamil Nadu,Chennai,T30,26-35,Male,6.4,Cheque,VERIFIED,2024-09-03,1772
INV003363,2024-09-03,119094,Sip,15260,Haryana,Gurugram,T30,36-45,Male,46.5,Cheque,VERIFIED,2024-09-03,15260
INV004138,2024-09-03,100016,Lumpsum,526229,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Cheque,PENDING,2024-09-03,526229
INV000288,2024-09-03,100016,Lumpsum,436272,Telangana,Hyderabad,T30,26-35,Male,10.1,UPI,VERIFIED,2024-09-03,436272
INV003835,2024-09-03,120504,Sip,2381,Delhi,Noida,T30,36-45,Female,58.3,Cheque,PENDING,2024-09-03,2381
INV003838,2024-09-03,101206,Lumpsum,267964,Gujarat,Surat,T30,18-25,Female,5.1,UPI,VERIFIED,2024-09-03,267964
INV004769,2024-09-03,119095,Sip,2906,Punjab,Amritsar,B30,46-55,Female,25.3,UPI,VERIFIED,2024-09-03,2906
INV000255,2024-09-03,118635,Sip,3389,Haryana,Gurugram,T30,26-35,Female,19.9,UPI,VERIFIED,2024-09-03,3389
INV000930,2024-09-03,125497,Sip,463,Rajasthan,Udaipur,B30,18-25,Female,4.1,Net Banking,VERIFIED,2024-09-03,463
INV003584,2024-09-03,118636,Sip,6860,Punjab,Amritsar,B30,26-35,Male,12.6,Mandate,PENDING,2024-09-03,6860
INV001214,2024-09-03,120507,Redemption,199144,Telangana,Hyderabad,T30,36-45,Male,19.8,Cheque,PENDING,2024-09-03,199144
INV001545,2024-09-03,119552,Sip,914,Madhya Pradesh,Bhopal,B30,26-35,Male,11.5,UPI,VERIFIED,2024-09-03,914
INV004781,2024-09-03,119093,Sip,24775,Haryana,Faridabad,B30,18-25,Female,5.7,UPI,VERIFIED,2024-09-03,24775
INV004787,2024-09-03,120504,Sip,406,Haryana,Faridabad,B30,26-35,Male,8.2,Cheque,VERIFIED,2024-09-03,406
INV000939,2024-09-03,118633,Lumpsum,346741,Karnataka,Bangalore,T30,26-35,Male,19.6,UPI,VERIFIED,2024-09-03,346741
INV001985,2024-09-03,149322,Sip,23218,Gujarat,Surat,T30,36-45,Male,46.6,Net Banking,VERIFIED,2024-09-03,23218
INV004796,2024-09-03,100025,Sip,521,Delhi,Noida,T30,18-25,Male,4.6,UPI,VERIFIED,2024-09-03,521
INV003868,2024-09-03,101206,Lumpsum,20845,Gujarat,Surat,T30,36-45,Male,25.8,Cheque,VERIFIED,2024-09-03,20845
INV000694,2024-09-03,149323,Lumpsum,167058,Rajasthan,Jaipur,T30,46-55,Male,50.6,Mandate,VERIFIED,2024-09-03,167058
